,contact_amenageur,contact_operateur,nom_amenageur,nom_operateur,telephone_operateur,siren_amenageur,raccordement,nom_enseigne,id_station_itinerance,id_station_local,nom_station,implantation_station,adresse_station,code_insee_commune,coordonneesXY,nbre_pdc,id_pdc_itinerance,id_pdc_local,puissance_nominale,prise_type_ef,prise_type_2,prise_type_combo_ccs,prise_type_chademo,prise_type_autre,gratuit,tarification,paiement_autre,paiement_acte,paiement_cb,condition_acces,reservation,horaires,accessibilite_pmr,restriction_gabarit,station_deux_roues,date_mise_en_service,observations,date_maj,cable_t2_attache,num_pdl,latitude,longitude,nom_commune,ville_guess,ville_match,code_postal,ville,ville_normalisee,adresse_upper
1383,info@ionity.eu,info@ionity.eu,IONITY,IONITY,+(33)-(1)-87210891,,,Clermont l'Hérault,FRIOYE461108,FRIOYE461108,Clermont l'Hérault,Voirie,"Chemin de la Madeleine, 34800 Clermont-l'Hérault",00nan,"[3.43807000,43.62258900]",11,FRIOYE461108,FRIOYE461108,350,False,False,True,False,False,False,,,True,True,Accès libre,False,24/7,Accessibilité inconnue,inconnu,False,2024-08-08,,2025-06-05,False,,43.622589,3.43807,,34800 CLERMONT-L'HÉRAULT,False,34800,CLERMONT-LE HÉRAULT,,"CHEMIN DE LA MADELEINE, 34800 CLERMONT-L'HÉRAULT"
1384,info@ionity.eu,info@ionity.eu,IONITY,IONITY,+(33)-(1)-87210891,,,Clermont l'Hérault,FRIOYE461151,FRIOYE461151,Clermont l'Hérault,Voirie,"Chemin de la Madeleine, 34800 Clermont-l'Hérault",00nan,"[3.43807000,43.62258900]",11,FRIOYE461151,FRIOYE461151,43,False,True,False,False,False,False,,,True,True,Accès libre,False,24/7,Accessibilité inconnue,inconnu,False,2024-08-08,,2025-06-05,False,,43.622589,3.43807,,34800 CLERMONT-L'HÉRAULT,False,34800,CLERMONT-LE HÉRAULT,,"CHEMIN DE LA MADELEINE, 34800 CLERMONT-L'HÉRAULT"
1385,info@ionity.eu,info@ionity.eu,IONITY,IONITY,+(33)-(1)-87210891,,,Clermont l'Hérault,FRIOYE461152,FRIOYE461152,Clermont l'Hérault,Voirie,"Chemin de la Madeleine, 34800 Clermont-l'Hérault",00nan,"[3.43807000,43.62258900]",11,FRIOYE461152,FRIOYE461152,50,False,False,True,False,False,False,,,True,True,Accès libre,False,24/7,Accessibilité inconnue,inconnu,False,2024-08-08,,2025-06-05,False,,43.622589,3.43807,,34800 CLERMONT-L'HÉRAULT,False,34800,CLERMONT-LE HÉRAULT,,"CHEMIN DE LA MADELEINE, 34800 CLERMONT-L'HÉRAULT"
1386,info@ionity.eu,info@ionity.eu,IONITY,IONITY,+(33)-(1)-87210891,,,Clermont l'Hérault,FRIOYE461153,FRIOYE461153,Clermont l'Hérault,Voirie,"Chemin de la Madeleine, 34800 Clermont-l'Hérault",00nan,"[3.43807000,43.62258900]",11,FRIOYE461153,FRIOYE461153,50,False,False,False,True,False,False,,,True,True,Accès libre,False,24/7,Accessibilité inconnue,inconnu,False,2024-08-08,,2025-06-05,False,,43.622589,3.43807,,34800 CLERMONT-L'HÉRAULT,False,34800,CLERMONT-LE HÉRAULT,,"CHEMIN DE LA MADELEINE, 34800 CLERMONT-L'HÉRAULT"
1387,info@ionity.eu,info@ionity.eu,IONITY,IONITY,+(33)-(1)-87210891,,,Clermont l'Hérault,FRIOYE461171,FRIOYE461171,Clermont l'Hérault,Voirie,"Chemin de la Madeleine, 34800 Clermont-l'Hérault",00nan,"[3.43807000,43.62258900]",11,FRIOYE461171,FRIOYE461171,400,False,False,True,False,False,False,,,True,True,Accès libre,False,24/7,Accessibilité inconnue,inconnu,False,2024-08-08,,2025-06-05,False,,43.622589,3.43807,,34800 CLERMONT-L'HÉRAULT,False,34800,CLERMONT-LE HÉRAULT,,"CHEMIN DE LA MADELEINE, 34800 CLERMONT-L'HÉRAULT"
1388,info@ionity.eu,info@ionity.eu,IONITY,IONITY,+(33)-(1)-87210891,,,Clermont l'Hérault,FRIOYE461172,FRIOYE461172,Clermont l'Hérault,Voirie,"Chemin de la Madeleine, 34800 Clermont-l'Hérault",00nan,"[3.43807000,43.62258900]",11,FRIOYE461172,FRIOYE461172,400,False,False,True,False,False,False,,,True,True,Accès libre,False,24/7,Accessibilité inconnue,inconnu,False,2024-08-08,,2025-06-05,False,,43.622589,3.43807,,34800 CLERMONT-L'HÉRAULT,False,34800,CLERMONT-LE HÉRAULT,,"CHEMIN DE LA MADELEINE, 34800 CLERMONT-L'HÉRAULT"
1389,info@ionity.eu,info@ionity.eu,IONITY,IONITY,+(33)-(1)-87210891,,,Clermont l'Hérault,FRIOYE461173,FRIOYE461173,Clermont l'Hérault,Voirie,"Chemin de la Madeleine, 34800 Clermont-l'Hérault",00nan,"[3.43807000,43.62258900]",11,FRIOYE461173,FRIOYE461173,400,False,False,True,False,False,False,,,True,True,Accès libre,False,24/7,Accessibilité inconnue,inconnu,False,2024-08-08,,2025-06-05,False,,43.622589,3.43807,,34800 CLERMONT-L'HÉRAULT,False,34800,CLERMONT-LE HÉRAULT,,"CHEMIN DE LA MADELEINE, 34800 CLERMONT-L'HÉRAULT"
1390,info@ionity.eu,info@ionity.eu,IONITY,IONITY,+(33)-(1)-87210891,,,Clermont l'Hérault,FRIOYE461174,FRIOYE461174,Clermont l'Hérault,Voirie,"Chemin de la Madeleine, 34800 Clermont-l'Hérault",00nan,"[3.43807000,43.62258900]",11,FRIOYE461174,FRIOYE461174,400,False,False,True,False,False,False,,,True,True,Accès libre,False,24/7,Accessibilité inconnue,inconnu,False,2024-08-08,,2025-06-05,False,,43.622589,3.43807,,34800 CLERMONT-L'HÉRAULT,False,34800,CLERMONT-LE HÉRAULT,,"CHEMIN DE LA MADELEINE, 34800 CLERMONT-L'HÉRAULT"
1596,info@ionity.eu,info@ionity.eu,IONITY,IONITY,+(33)-(1)-87210891,,,Kergoët,FRIOYE436002,FRIOYE436002,Kergoët,Voirie,"Zone d'activités de Kergoët, D46, 22350 Saint-Jouan-de-l'Isle",00nan,"[-2.18739800,48.27399600]",4,FRIOYE436002,FRIOYE436002,350,False,False,True,False,False,False,,,True,True,Accès libre,False,24/7,Accessibilité inconnue,inconnu,False,2024-06-24,,2025-06-05,False,,48.273996,-2.187398,,22350 SAINT-JOUAN-DE-L'ISLE,False,22350,SAINT-JOUAN-DE-LE ISLE,,"ZONE D'ACTIVITÉS DE KERGOËT, D46, 22350 SAINT-JOUAN-DE-L'ISLE"
1597,info@ionity.eu,info@ionity.eu,IONITY,IONITY,+(33)-(1)-87210891,,,Kergoët,FRIOYE436003,FRIOYE436003,Kergoët,Voirie,"Zone d'activités de Kergoët, D46, 22350 Saint-Jouan-de-l'Isle",00nan,"[-2.18739800,48.27399600]",4,FRIOYE436003,FRIOYE436003,350,False,False,True,False,False,False,,,True,True,Accès libre,False,24/7,Accessibilité inconnue,inconnu,False,2024-06-24,,2025-06-05,False,,48.273996,-2.187398,,22350 SAINT-JOUAN-DE-L'ISLE,False,22350,SAINT-JOUAN-DE-LE ISLE,,"ZONE D'ACTIVITÉS DE KERGOËT, D46, 22350 SAINT-JOUAN-DE-L'ISLE"
1598,info@ionity.eu,info@ionity.eu,IONITY,IONITY,+(33)-(1)-87210891,,,Kergoët,FRIOYE436004,FRIOYE436004,Kergoët,Voirie,"Zone d'activités de Kergoët, D46, 22350 Saint-Jouan-de-l'Isle",00nan,"[-2.18739800,48.27399600]",4,FRIOYE436004,FRIOYE436004,350,False,False,True,False,False,False,,,True,True,Accès libre,False,24/7,Accessibilité inconnue,inconnu,False,2024-06-24,,2025-06-05,False,,48.273996,-2.187398,,22350 SAINT-JOUAN-DE-L'ISLE,False,22350,SAINT-JOUAN-DE-LE ISLE,,"ZONE D'ACTIVITÉS DE KERGOËT, D46, 22350 SAINT-JOUAN-DE-L'ISLE"
1599,info@ionity.eu,info@ionity.eu,IONITY,IONITY,+(33)-(1)-87210891,,,Kergoët,FRIOYE436005,FRIOYE436005,Kergoët,Voirie,"Zone d'activités de Kergoët, D46, 22350 Saint-Jouan-de-l'Isle",00nan,"[-2.18739800,48.27399600]",4,FRIOYE436005,FRIOYE436005,350,False,False,True,False,False,False,,,True,True,Accès libre,False,24/7,Accessibilité inconnue,inconnu,False,2024-06-24,,2025-06-05,False,,48.273996,-2.187398,,22350 SAINT-JOUAN-DE-L'ISLE,False,22350,SAINT-JOUAN-DE-LE ISLE,,"ZONE D'ACTIVITÉS DE KERGOËT, D46, 22350 SAINT-JOUAN-DE-L'ISLE"
1600,info@ionity.eu,info@ionity.eu,IONITY,IONITY,+(33)-(1)-87210891,,,Saint-Chamond,FRIOYE480501,FRIOYE480501,Saint-Chamond,Voirie,"ZAC de la Varizelle, 4240 Saint-Chamond",00nan,"[4.49552400,45.46124000]",12,FRIOYE480501,FRIOYE480501,350,False,False,True,False,False,False,,,True,True,Accès libre,False,24/7,Accessibilité inconnue,inconnu,False,2023-11-21,,2025-06-05,False,,45.46124,4.495524,,,False,,,,"ZAC DE LA VARIZELLE, 4240 SAINT-CHAMOND"
1601,info@ionity.eu,info@ionity.eu,IONITY,IONITY,+(33)-(1)-87210891,,,Saint-Chamond,FRIOYE480502,FRIOYE480502,Saint-Chamond,Voirie,"ZAC de la Varizelle, 4240 Saint-Chamond",00nan,"[4.49552400,45.46124000]",12,FRIOYE480502,FRIOYE480502,350,False,False,True,False,False,False,,,True,True,Accès libre,False,24/7,Accessibilité inconnue,inconnu,False,2023-11-21,,2025-06-05,False,,45.46124,4.495524,,,False,,,,"ZAC DE LA VARIZELLE, 4240 SAINT-CHAMOND"
1602,info@ionity.eu,info@ionity.eu,IONITY,IONITY,+(33)-(1)-87210891,,,Saint-Chamond,FRIOYE480503,FRIOYE480503,Saint-Chamond,Voirie,"ZAC de la Varizelle, 4240 Saint-Chamond",00nan,"[4.49552400,45.46124000]",12,FRIOYE480503,FRIOYE480503,350,False,False,True,False,False,False,,,True,True,Accès libre,False,24/7,Accessibilité inconnue,inconnu,False,2023-11-21,,2025-06-05,False,,45.46124,4.495524,,,False,,,,"ZAC DE LA VARIZELLE, 4240 SAINT-CHAMOND"
1603,info@ionity.eu,info@ionity.eu,IONITY,IONITY,+(33)-(1)-87210891,,,Saint-Chamond,FRIOYE480504,FRIOYE480504,Saint-Chamond,Voirie,"ZAC de la Varizelle, 4240 Saint-Chamond",00nan,"[4.49552400,45.46124000]",12,FRIOYE480504,FRIOYE480504,350,False,False,True,False,False,False,,,True,True,Accès libre,False,24/7,Accessibilité inconnue,inconnu,False,2023-11-21,,2025-06-05,False,,45.46124,4.495524,,,False,,,,"ZAC DE LA VARIZELLE, 4240 SAINT-CHAMOND"
1604,info@ionity.eu,info@ionity.eu,IONITY,IONITY,+(33)-(1)-87210891,,,Saint-Chamond,FRIOYE480505,FRIOYE480505,Saint-Chamond,Voirie,"ZAC de la Varizelle, 4240 Saint-Chamond",00nan,"[4.49552400,45.46124000]",12,FRIOYE480505,FRIOYE480505,350,False,False,True,False,False,False,,,True,True,Accès libre,False,24/7,Accessibilité inconnue,inconnu,False,2023-11-21,,2025-06-05,False,,45.46124,4.495524,,,False,,,,"ZAC DE LA VARIZELLE, 4240 SAINT-CHAMOND"
1605,info@ionity.eu,info@ionity.eu,IONITY,IONITY,+(33)-(1)-87210891,,,Saint-Chamond,FRIOYE480506,FRIOYE480506,Saint-Chamond,Voirie,"ZAC de la Varizelle, 4240 Saint-Chamond",00nan,"[4.49552400,45.46124000]",12,FRIOYE480506,FRIOYE480506,350,False,False,True,False,False,False,,,True,True,Accès libre,False,24/7,Accessibilité inconnue,inconnu,False,2023-11-21,,2025-06-05,False,,45.46124,4.495524,,,False,,,,"ZAC DE LA VARIZELLE, 4240 SAINT-CHAMOND"
1606,info@ionity.eu,info@ionity.eu,IONITY,IONITY,+(33)-(1)-87210891,,,Saint-Chamond,FRIOYE480551,FRIOYE480551,Saint-Chamond,Voirie,"ZAC de la Varizelle, 4240 Saint-Chamond",00nan,"[4.49552400,45.46124000]",12,FRIOYE480551,FRIOYE480551,22,False,True,False,False,False,False,,,True,True,Accès libre,False,24/7,Accessibilité inconnue,inconnu,False,2023-11-21,,2025-06-05,False,,45.46124,4.495524,,,False,,,,"ZAC DE LA VARIZELLE, 4240 SAINT-CHAMOND"
1607,info@ionity.eu,info@ionity.eu,IONITY,IONITY,+(33)-(1)-87210891,,,Saint-Chamond,FRIOYE480552,FRIOYE480552,Saint-Chamond,Voirie,"ZAC de la Varizelle, 4240 Saint-Chamond",00nan,"[4.49552400,45.46124000]",12,FRIOYE480552,FRIOYE480552,50,False,False,True,False,False,False,,,True,True,Accès libre,False,24/7,Accessibilité inconnue,inconnu,False,2023-11-21,,2025-06-05,False,,45.46124,4.495524,,,False,,,,"ZAC DE LA VARIZELLE, 4240 SAINT-CHAMOND"
1608,info@ionity.eu,info@ionity.eu,IONITY,IONITY,+(33)-(1)-87210891,,,Saint-Chamond,FRIOYE480553,FRIOYE480553,Saint-Chamond,Voirie,"ZAC de la Varizelle, 4240 Saint-Chamond",00nan,"[4.49552400,45.46124000]",12,FRIOYE480553,FRIOYE480553,50,False,False,False,True,False,False,,,True,True,Accès libre,False,24/7,Accessibilité inconnue,inconnu,False,2023-11-21,,2025-06-05,False,,45.46124,4.495524,,,False,,,,"ZAC DE LA VARIZELLE, 4240 SAINT-CHAMOND"
1609,info@ionity.eu,info@ionity.eu,IONITY,IONITY,+(33)-(1)-87210891,,,Saint-Chamond,FRIOYE480554,FRIOYE480554,Saint-Chamond,Voirie,"ZAC de la Varizelle, 4240 Saint-Chamond",00nan,"[4.49552400,45.46124000]",12,FRIOYE480554,FRIOYE480554,43,False,True,False,False,False,False,,,True,True,Accès libre,False,24/7,Accessibilité inconnue,inconnu,False,2023-11-21,,2025-06-05,False,,45.46124,4.495524,,,False,,,,"ZAC DE LA VARIZELLE, 4240 SAINT-CHAMOND"
1610,info@ionity.eu,info@ionity.eu,IONITY,IONITY,+(33)-(1)-87210891,,,Saint-Chamond,FRIOYE480555,FRIOYE480555,Saint-Chamond,Voirie,"ZAC de la Varizelle, 4240 Saint-Chamond",00nan,"[4.49552400,45.46124000]",12,FRIOYE480555,FRIOYE480555,50,False,False,True,False,False,False,,,True,True,Accès libre,False,24/7,Accessibilité inconnue,inconnu,False,2023-11-21,,2025-06-05,False,,45.46124,4.495524,,,False,,,,"ZAC DE LA VARIZELLE, 4240 SAINT-CHAMOND"
1611,info@ionity.eu,info@ionity.eu,IONITY,IONITY,+(33)-(1)-87210891,,,Saint-Chamond,FRIOYE480556,FRIOYE480556,Saint-Chamond,Voirie,"ZAC de la Varizelle, 4240 Saint-Chamond",00nan,"[4.49552400,45.46124000]",12,FRIOYE480556,FRIOYE480556,50,False,False,False,True,False,False,,,True,True,Accès libre,False,24/7,Accessibilité inconnue,inconnu,False,2023-11-21,,2025-06-05,False,,45.46124,4.495524,,,False,,,,"ZAC DE LA VARIZELLE, 4240 SAINT-CHAMOND"
2024,info@ionity.eu,info@ionity.eu,IONITY,IONITY,+(33)-(1)-87210891,,,Saint-Rambert Est,FRIOYE412901,FRIOYE412901,Saint-Rambert Est,Voirie,"A7 Aire De saint Rambert, A. du Soleil, 26140 Saint-Rambert-d'Albon",00nan,"[4.82800000,45.27639100]",11,FRIOYE412901,FRIOYE412901,350,False,False,True,False,False,False,,,True,True,Accès libre,False,24/7,Accessibilité inconnue,inconnu,False,2022-12-09,,2025-06-05,False,,45.276391,4.828,,26140 SAINT-RAMBERT-D'ALBON,False,26140,SAINT-RAMBERT-D'ALBON,,"A7 AIRE DE SAINT RAMBERT, A. DU SOLEIL, 26140 SAINT-RAMBERT-D'ALBON"
2025,info@ionity.eu,info@ionity.eu,IONITY,IONITY,+(33)-(1)-87210891,,,Saint-Rambert Est,FRIOYE412902,FRIOYE412902,Saint-Rambert Est,Voirie,"A7 Aire De saint Rambert, A. du Soleil, 26140 Saint-Rambert-d'Albon",00nan,"[4.82800000,45.27639100]",11,FRIOYE412902,FRIOYE412902,350,False,False,True,False,False,False,,,True,True,Accès libre,False,24/7,Accessibilité inconnue,inconnu,False,2022-12-09,,2025-06-05,False,,45.276391,4.828,,26140 SAINT-RAMBERT-D'ALBON,False,26140,SAINT-RAMBERT-D'ALBON,,"A7 AIRE DE SAINT RAMBERT, A. DU SOLEIL, 26140 SAINT-RAMBERT-D'ALBON"
2026,info@ionity.eu,info@ionity.eu,IONITY,IONITY,+(33)-(1)-87210891,,,Saint-Rambert Est,FRIOYE412903,FRIOYE412903,Saint-Rambert Est,Voirie,"A7 Aire De saint Rambert, A. du Soleil, 26140 Saint-Rambert-d'Albon",00nan,"[4.82800000,45.27639100]",11,FRIOYE412903,FRIOYE412903,350,False,False,True,False,False,False,,,True,True,Accès libre,False,24/7,Accessibilité inconnue,inconnu,False,2022-12-09,,2025-06-05,False,,45.276391,4.828,,26140 SAINT-RAMBERT-D'ALBON,False,26140,SAINT-RAMBERT-D'ALBON,,"A7 AIRE DE SAINT RAMBERT, A. DU SOLEIL, 26140 SAINT-RAMBERT-D'ALBON"
2027,info@ionity.eu,info@ionity.eu,IONITY,IONITY,+(33)-(1)-87210891,,,Saint-Rambert Est,FRIOYE412904,FRIOYE412904,Saint-Rambert Est,Voirie,"A7 Aire De saint Rambert, A. du Soleil, 26140 Saint-Rambert-d'Albon",00nan,"[4.82800000,45.27639100]",11,FRIOYE412904,FRIOYE412904,350,False,False,True,False,False,False,,,True,True,Accès libre,False,24/7,Accessibilité inconnue,inconnu,False,2022-12-09,,2025-06-05,False,,45.276391,4.828,,26140 SAINT-RAMBERT-D'ALBON,False,26140,SAINT-RAMBERT-D'ALBON,,"A7 AIRE DE SAINT RAMBERT, A. DU SOLEIL, 26140 SAINT-RAMBERT-D'ALBON"
2028,info@ionity.eu,info@ionity.eu,IONITY,IONITY,+(33)-(1)-87210891,,,Saint-Rambert Est,FRIOYE412905,FRIOYE412905,Saint-Rambert Est,Voirie,"A7 Aire De saint Rambert, A. du Soleil, 26140 Saint-Rambert-d'Albon",00nan,"[4.82800000,45.27639100]",11,FRIOYE412905,FRIOYE412905,350,False,False,True,False,False,False,,,True,True,Accès libre,False,24/7,Accessibilité inconnue,inconnu,False,2022-12-09,,2025-06-05,False,,45.276391,4.828,,26140 SAINT-RAMBERT-D'ALBON,False,26140,SAINT-RAMBERT-D'ALBON,,"A7 AIRE DE SAINT RAMBERT, A. DU SOLEIL, 26140 SAINT-RAMBERT-D'ALBON"
2029,info@ionity.eu,info@ionity.eu,IONITY,IONITY,+(33)-(1)-87210891,,,Saint-Rambert Est,FRIOYE412906,FRIOYE412906,Saint-Rambert Est,Voirie,"A7 Aire De saint Rambert, A. du Soleil, 26140 Saint-Rambert-d'Albon",00nan,"[4.82800000,45.27639100]",11,FRIOYE412906,FRIOYE412906,350,False,False,True,False,False,False,,,True,True,Accès libre,False,24/7,Accessibilité inconnue,inconnu,False,2022-12-09,,2025-06-05,False,,45.276391,4.828,,26140 SAINT-RAMBERT-D'ALBON,False,26140,SAINT-RAMBERT-D'ALBON,,"A7 AIRE DE SAINT RAMBERT, A. DU SOLEIL, 26140 SAINT-RAMBERT-D'ALBON"
2030,info@ionity.eu,info@ionity.eu,IONITY,IONITY,+(33)-(1)-87210891,,,Saint-Rambert Est,FRIOYE412907,FRIOYE412907,Saint-Rambert Est,Voirie,"A7 Aire De saint Rambert, A. du Soleil, 26140 Saint-Rambert-d'Albon",00nan,"[4.82800000,45.27639100]",11,FRIOYE412907,FRIOYE412907,350,False,False,True,False,False,False,,,True,True,Accès libre,False,24/7,Accessibilité inconnue,inconnu,False,2022-12-09,,2025-06-05,False,,45.276391,4.828,,26140 SAINT-RAMBERT-D'ALBON,False,26140,SAINT-RAMBERT-D'ALBON,,"A7 AIRE DE SAINT RAMBERT, A. DU SOLEIL, 26140 SAINT-RAMBERT-D'ALBON"
2031,info@ionity.eu,info@ionity.eu,IONITY,IONITY,+(33)-(1)-87210891,,,Saint-Rambert Est,FRIOYE412908,FRIOYE412908,Saint-Rambert Est,Voirie,"A7 Aire De saint Rambert, A. du Soleil, 26140 Saint-Rambert-d'Albon",00nan,"[4.82800000,45.27639100]",11,FRIOYE412908,FRIOYE412908,350,False,False,True,False,False,False,,,True,True,Accès libre,False,24/7,Accessibilité inconnue,inconnu,False,2022-12-09,,2025-06-05,False,,45.276391,4.828,,26140 SAINT-RAMBERT-D'ALBON,False,26140,SAINT-RAMBERT-D'ALBON,,"A7 AIRE DE SAINT RAMBERT, A. DU SOLEIL, 26140 SAINT-RAMBERT-D'ALBON"
2032,info@ionity.eu,info@ionity.eu,IONITY,IONITY,+(33)-(1)-87210891,,,Saint-Rambert Est,FRIOYE412951,FRIOYE412951,Saint-Rambert Est,Voirie,"A7 Aire De saint Rambert, A. du Soleil, 26140 Saint-Rambert-d'Albon",00nan,"[4.82800000,45.27639100]",11,FRIOYE412951,FRIOYE412951,43,False,True,False,False,False,False,,,True,True,Accès libre,False,24/7,Accessibilité inconnue,inconnu,False,2022-12-09,,2025-06-05,False,,45.276391,4.828,,26140 SAINT-RAMBERT-D'ALBON,False,26140,SAINT-RAMBERT-D'ALBON,,"A7 AIRE DE SAINT RAMBERT, A. DU SOLEIL, 26140 SAINT-RAMBERT-D'ALBON"
2033,info@ionity.eu,info@ionity.eu,IONITY,IONITY,+(33)-(1)-87210891,,,Saint-Rambert Est,FRIOYE412952,FRIOYE412952,Saint-Rambert Est,Voirie,"A7 Aire De saint Rambert, A. du Soleil, 26140 Saint-Rambert-d'Albon",00nan,"[4.82800000,45.27639100]",11,FRIOYE412952,FRIOYE412952,50,False,False,True,False,False,False,,,True,True,Accès libre,False,24/7,Accessibilité inconnue,inconnu,False,2022-12-09,,2025-06-05,False,,45.276391,4.828,,26140 SAINT-RAMBERT-D'ALBON,False,26140,SAINT-RAMBERT-D'ALBON,,"A7 AIRE DE SAINT RAMBERT, A. DU SOLEIL, 26140 SAINT-RAMBERT-D'ALBON"
2034,info@ionity.eu,info@ionity.eu,IONITY,IONITY,+(33)-(1)-87210891,,,Saint-Rambert Est,FRIOYE412953,FRIOYE412953,Saint-Rambert Est,Voirie,"A7 Aire De saint Rambert, A. du Soleil, 26140 Saint-Rambert-d'Albon",00nan,"[4.82800000,45.27639100]",11,FRIOYE412953,FRIOYE412953,50,False,False,False,True,False,False,,,True,True,Accès libre,False,24/7,Accessibilité inconnue,inconnu,False,2022-12-09,,2025-06-05,False,,45.276391,4.828,,26140 SAINT-RAMBERT-D'ALBON,False,26140,SAINT-RAMBERT-D'ALBON,,"A7 AIRE DE SAINT RAMBERT, A. DU SOLEIL, 26140 SAINT-RAMBERT-D'ALBON"
2079,info@ionity.eu,info@ionity.eu,IONITY,IONITY,+(33)-(1)-87210891,,,Mas D'Agenais,FRIOYE440701,FRIOYE440701,Mas D'Agenais,Voirie,"Aire de Mas d\'Agenais, A62, 47430 Le Mas-d\'Agenais",00nan,"[0.18773900,44.40575030]",11,FRIOYE440701,FRIOYE440701,350,False,False,True,False,False,False,,,True,True,Accès libre,False,24/7,Accessibilité inconnue,inconnu,False,2024-05-15,,2025-06-05,False,,44.4057503,0.187739,,,False,,,,"AIRE DE MAS D\'AGENAIS, A62, 47430 LE MAS-D\'AGENAIS"
2080,info@ionity.eu,info@ionity.eu,IONITY,IONITY,+(33)-(1)-87210891,,,Mas D'Agenais,FRIOYE440702,FRIOYE440702,Mas D'Agenais,Voirie,"Aire de Mas d\'Agenais, A62, 47430 Le Mas-d\'Agenais",00nan,"[0.18773900,44.40575030]",11,FRIOYE440702,FRIOYE440702,350,False,False,True,False,False,False,,,True,True,Accès libre,False,24/7,Accessibilité inconnue,inconnu,False,2024-05-15,,2025-06-05,False,,44.4057503,0.187739,,,False,,,,"AIRE DE MAS D\'AGENAIS, A62, 47430 LE MAS-D\'AGENAIS"
2081,info@ionity.eu,info@ionity.eu,IONITY,IONITY,+(33)-(1)-87210891,,,Mas D'Agenais,FRIOYE440703,FRIOYE440703,Mas D'Agenais,Voirie,"Aire de Mas d\'Agenais, A62, 47430 Le Mas-d\'Agenais",00nan,"[0.18773900,44.40575030]",11,FRIOYE440703,FRIOYE440703,350,False,False,True,False,False,False,,,True,True,Accès libre,False,24/7,Accessibilité inconnue,inconnu,False,2024-05-15,,2025-06-05,False,,44.4057503,0.187739,,,False,,,,"AIRE DE MAS D\'AGENAIS, A62, 47430 LE MAS-D\'AGENAIS"
2082,info@ionity.eu,info@ionity.eu,IONITY,IONITY,+(33)-(1)-87210891,,,Mas D'Agenais,FRIOYE440704,FRIOYE440704,Mas D'Agenais,Voirie,"Aire de Mas d\'Agenais, A62, 47430 Le Mas-d\'Agenais",00nan,"[0.18773900,44.40575030]",11,FRIOYE440704,FRIOYE440704,350,False,False,True,False,False,False,,,True,True,Accès libre,False,24/7,Accessibilité inconnue,inconnu,False,2024-05-15,,2025-06-05,False,,44.4057503,0.187739,,,False,,,,"AIRE DE MAS D\'AGENAIS, A62, 47430 LE MAS-D\'AGENAIS"
2083,info@ionity.eu,info@ionity.eu,IONITY,IONITY,+(33)-(1)-87210891,,,Mas D'Agenais,FRIOYE440705,FRIOYE440705,Mas D'Agenais,Voirie,"Aire de Mas d\'Agenais, A62, 47430 Le Mas-d\'Agenais",00nan,"[0.18773900,44.40575030]",11,FRIOYE440705,FRIOYE440705,350,False,False,True,False,False,False,,,True,True,Accès libre,False,24/7,Accessibilité inconnue,inconnu,False,2024-05-15,,2025-06-05,False,,44.4057503,0.187739,,,False,,,,"AIRE DE MAS D\'AGENAIS, A62, 47430 LE MAS-D\'AGENAIS"
2084,info@ionity.eu,info@ionity.eu,IONITY,IONITY,+(33)-(1)-87210891,,,Mas D'Agenais,FRIOYE440706,FRIOYE440706,Mas D'Agenais,Voirie,"Aire de Mas d\'Agenais, A62, 47430 Le Mas-d\'Agenais",00nan,"[0.18773900,44.40575030]",11,FRIOYE440706,FRIOYE440706,350,False,False,True,False,False,False,,,True,True,Accès libre,False,24/7,Accessibilité inconnue,inconnu,False,2024-05-15,,2025-06-05,False,,44.4057503,0.187739,,,False,,,,"AIRE DE MAS D\'AGENAIS, A62, 47430 LE MAS-D\'AGENAIS"
2085,info@ionity.eu,info@ionity.eu,IONITY,IONITY,+(33)-(1)-87210891,,,Mas D'Agenais,FRIOYE440707,FRIOYE440707,Mas D'Agenais,Voirie,"Aire de Mas d\'Agenais, A62, 47430 Le Mas-d\'Agenais",00nan,"[0.18773900,44.40575030]",11,FRIOYE440707,FRIOYE440707,350,False,False,True,False,False,False,,,True,True,Accès libre,False,24/7,Accessibilité inconnue,inconnu,False,2024-05-15,,2025-06-05,False,,44.4057503,0.187739,,,False,,,,"AIRE DE MAS D\'AGENAIS, A62, 47430 LE MAS-D\'AGENAIS"
2086,info@ionity.eu,info@ionity.eu,IONITY,IONITY,+(33)-(1)-87210891,,,Mas D'Agenais,FRIOYE440708,FRIOYE440708,Mas D'Agenais,Voirie,"Aire de Mas d\'Agenais, A62, 47430 Le Mas-d\'Agenais",00nan,"[0.18773900,44.40575030]",11,FRIOYE440708,FRIOYE440708,350,False,False,True,False,False,False,,,True,True,Accès libre,False,24/7,Accessibilité inconnue,inconnu,False,2024-05-15,,2025-06-05,False,,44.4057503,0.187739,,,False,,,,"AIRE DE MAS D\'AGENAIS, A62, 47430 LE MAS-D\'AGENAIS"
